Card 180: 96 21 90 20 72 75 47 83 59 42 |  9 52 61 97 51 80 65 28 23 18 84  6 99 15 53 92 45  3 58 91 81 73 32 17 16
Card 181: 69 49 79 61 19 76 34 54 30 52 | 59 70 37 41 67 21 84 50 89 20 17  9 74 72  7 45 11 92 47 42 32 73 10 82 76
Card 182: 80 88 66 69 51  8 65 28 92 18 | 18 91 16 94 92 21 38 10 88 95 86 22 32 80 12 93 71 28 37 40 67  1 39 60 19
Card 183:  3 83 17 55 42  4 99 52  8 28 | 37 19 68 46 63 14 71 34  6 20 62 65 67 66 77 29 80 74 39  7 75 56 82  4 94
Card 184: 72 20 13 43  1  6 70 15 86 16 |  6 34 50 73 43 28 99 64 24 59 15 37 29 81 69  9 13  1 16 71 20 32 83 67 10
Card 185: 70 15  2 44 20 32 99 71 97 84 | 84 82 66 15 97 21 34 90 71 35 96 31 10 58 20 40 19 16 13 48 44 55 88 32 99
Card 186: 57 49 47 23 51 73 24 13 99 97 | 83 79 62 57 91 78 54 90 17 26 42 87  3 56 51 13 23 27 85 58 73 72 99 61  9
Card 187: 98 37 70 99 40 51 26 24  9 38 | 92 83 10 87 77 57 89 37 27 12  6 13 95 14 82  1 43 81 29 21 74 28 51 30 98
Card 188: 95 92 24 42 63 84 14 49 32 12 | 56  5 32 34 68 43 70 58 83 62 31 40 42 72 49 86 19 65 77 64 53 84 51 36 14
Card 189:  6 73 64  8 38 87 46 22 49 90 |  8 17 62 47 59 24  9 95 46 81 41 35 40 72 73 18 39 78 28 98  3 88  4 66 86
Card 190: 26 75 89 96 83 78 16  3 45 97 | 32 73 53 21 65 25 17 58 51 49 84 24 96 40 35 20  7 77 64 97 67 99 61 52 46
Card 191: 15 47 16 32 63 94 33 85 74 26 | 14 43 66  6 92  7 10 22 88  1 29 91 64 84 83 48 42 54 60 35 96 82 49  9 90
Card 192: 29 68 86 19 93 50 55  5 12 41 | 83 36 30 69 40 16 38 54 99 61 21 79 81 41 65  3 26 27 31 35 39  8 25 49 70
Card 193: 53 40  5 39 13 12 27 57 68 45 | 67 10 87 64 22  6 77 17 20 24 78 52 19 18 99 88 66 31 65 47 11 61 90  9 92
